468,0.96321
469,0.96652
470,0.96345
471,0.95109
472,0.94683
473,0.66045
475,0.94434
476,0.93846
477,0.94106
478,0.95042
479,0.95564
480,0.95466
481,0.94554
482,0.94421
483,0.94298
484,0.94079
485,0.94179
486,0.95045
487,0.95291
488,0.94683
489,0.93962
490,0.93857
491,0.93593
492,0.93471
493,0.93769
494,0.94494
495,0.94385
496,0.93501
497,0.93449
498,0.93492
499,0.93428
500,0.93298
501,0.94062
502,0.94247
503,0.94080
504,0.93160
505,0.93145
506,0.93131
507,0.92971
508,0.92960
509,0.93714
510,0.93806
511,0.93857
512,0.93847
513,0.93813
514,0.93822
516,0.94388
517,0.93814
519,0.94302
520,0.93729
521,0.93664
522,0.93559
523,0.93471
524,0.92954
525,0.93352
526,0.92827
527,0.93342
528,0.93525
529,0.93256
530,0.92401
531,0.92211
532,0.92130
533,0.91930
534,0.91909
535,0.92485
536,0.92649
537,0.92398
538,0.91484
539,0.91370
540,0.91275
541,0.91101
542,0.91328
543,0.91900
544,0.91945
545,0.91250
546,0.90784
547,0.90569
548,0.90767
549,0.90324
550,0.90420
551,0.91230
552,0.91221
553,0.90277
554,0.90040
555,0.90240
556,0.90180
557,0.89971
558,0.90442
559,0.90727
560,0.90747
561,0.90771
563,0.91514
564,0.90848
565,0.90849
566,0.90863
567,0.90867
568,0.90859
569,0.90881
570,0.90879
571,0.90830
572,0.90831
573,0.90838
574,0.89920
575,0.89731
576,0.89032
577,0.89618
578,0.89908
579,0.89720
580,0.88980
581,0.88848
582,0.88805
583,0.88842
584,0.88776
585,0.89284
586,0.89430
587,0.89235
588,0.88428
589,0.88207
590,0.88337
591,0.88234
592,0.88164
593,0.88652
594,0.88709
595,0.88471
596,0.87578
597,0.87373
598,0.87361
599,0.87170
600,0.87189
601,0.88156
602,0.88340
604,0.88405
605,0.87327
606,0.87433
607,0.87521
608,0.87468
609,0.88106
610,0.88390
611,0.88482
612,0.88503
613,0.88533
614,0.88547
615,0.88546
616,0.88526
617,0.88492
618,0.88505
619,0.88482
620,0.88444
621,0.88406
623,0.89238
624,0.88013
625,0.88585
626,0.87895
627,0.87858
628,0.88409
629,0.88352
630,0.87363
631,0.86743
632,0.86790
633,0.86794
634,0.86559
635,0.86723
636,0.87764
637,0.87811
638,0.87010
639,0.86413
640,0.86310
641,0.86424
642,0.86247
643,0.86379
644,0.87197
645,0.87329
646,0.86941
647,0.85634
648,0.83274
650,0.87756
651,0.86358
652,0.84034
653,0.83181
654,0.84130
655,0.84153
656,0.83510
658,0.82297
659,0.80245
660,0.79719
661,0.79269
662,0.79385
663,0.80459
664,0.80735
665,0.79543
666,0.78252
667,0.77991
668,0.77596
669,0.77252
670,0.76444
671,0.77885
672,0.78413
673,0.78385
674,0.76450
675,0.75687
676,0.75709
677,0.75450
678,0.75086
679,0.74907
680,0.74365
681,0.74164
682,0.74302
683,0.73837
684,0.73875
685,0.74628
686,0.75365
687,0.75540
688,0.75046
689,0.75320
690,0.75076
691,0.75481
692,0.75579
693,0.75316
694,0.75686
695,0.75392
696,0.75329
697,0.75209
698,0.75068
700,0.78536
702,0.78700
703,0.76062
704,0.75609
705,0.75290
706,0.75092
708,0.77299
709,0.75034
710,0.74736
711,0.74132
712,0.73774
713,0.73507
714,0.73316
716,0.74993
717,0.72979
718,0.73639
719,0.73571
720,0.72542
721,0.72100
722,0.71772
723,0.71494
724,0.71241
726,0.72802
727,0.70940
728,0.70829
729,0.70931
730,0.70585
731,0.70172
732,0.69836
733,0.69128
734,0.68819
735,0.68581
736,0.68613
738,0.70670
739,0.68618
740,0.68252
741,0.67906
742,0.67790
743,0.67575
744,0.67447
745,0.67339
746,0.67213
747,0.67384
748,0.67358
750,0.70939
751,0.69260
752,0.68368
753,0.67768
754,0.67300
755,0.67020
756,0.66661
757,0.66637
758,0.66785
759,0.66662
760,0.65948
761,0.65371
762,0.64778
763,0.64251
764,0.63840
765,0.63596
766,0.63384
767,0.63514
768,0.63661
769,0.63602
770,0.63662
771,0.62787
772,0.62308
773,0.62093
774,0.61878
775,0.61673
776,0.61558
777,0.61812
778,0.61901
779,0.61645
780,0.61248
781,0.60531
782,0.60302
783,0.59863
784,0.59651
785,0.59433
786,0.59230
787,0.58995
788,0.58785
790,0.60858
791,0.60677
792,0.61138
793,0.61300
794,0.61386
795,0.61354
796,0.61343
797,0.61296
798,0.61218
799,0.60373
800,0.61132
801,0.59337
802,0.58302
803,0.57595
804,0.57053
805,0.56536
806,0.56089
807,0.55859
808,0.55563
809,0.55743
810,0.55488
811,0.54938
812,0.55138
813,0.54908
814,0.53699
815,0.53408
816,0.53497
817,0.53992
818,0.54134
819,0.54116
820,0.54202
821,0.54742
822,0.54359
823,0.53754
824,0.53347
825,0.53087
826,0.52789
827,0.51964
828,0.51088
829,0.50741
830,0.50720
831,0.50477
832,0.49950
833,0.49824
834,0.49340
835,0.43103
837,0.49504
838,0.47222
839,0.46305
840,0.45880
841,0.44140
842,0.43156
843,0.42400
844,0.41788
845,0.41232
846,0.40702
847,0.39808
848,0.39741
849,0.39781
850,0.40251
851,0.40129
852,0.39784
853,0.39488
854,0.38653
855,0.37928
857,0.42975
858,0.36917
859,0.36514
862,0.42412
863,0.35471
864,0.35104
865,0.35473
867,0.41590
868,0.36246
869,0.36159
870,0.35753
871,0.34655
872,0.33542
873,0.33202
874,0.32816
875,0.32504
876,0.32257
877,0.31962
878,0.31631
879,0.31344
880,0.31476
881,0.31648
882,0.31663
883,0.31338
884,0.30849
885,0.30965
887,0.49504
888,0.47222
889,0.46305
890,0.45880
891,0.44140
892,0.43156
893,0.42400
894,0.41788
895,0.41232
896,0.40702
897,0.39808
898,0.39741
899,0.39781
900,0.40251
901,0.40129
902,0.39784
903,0.39488
904,0.38653
905,0.37928
907,0.42975
908,0.36917
909,0.36514
912,0.42412
913,0.35471
914,0.35104
915,0.35473
917,0.41590
918,0.36246
919,0.36159
920,0.35753
921,0.34655
922,0.33542
923,0.33202
924,0.32816
925,0.32504
926,0.32257
927,0.31962
928,0.31631
929,0.31344
930,0.31476
931,0.31648
932,0.31663
933,0.31338
934,0.30849
935,0.30965
